year,brand,model,mileage,condition,body_type,color,drive_type,fuel,drive_setup,transmission,interior_type,door_count,star,review_no,date_posted,price
2006,infiniti,g,,locally used,saloons,dark blue,2 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-05-06,1300000
2003,toyota,previa,,foreign used,"buses, taxis and vans",dark blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-07-06,2000000
2006,toyota,corolla,,foreign used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-07-06,2100000
2005,toyota,4-runner,,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-09,2750000
2001,honda,cr-v,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,6,2020-06-13,1250000
2009,toyota,tacoma,,foreign used,pickups,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-13,8900000
2011,toyota,rav4,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-06-09,4100000
2015,toyota,camry,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-06-09,5000000
2010,toyota,highlander,82000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-07-12,4990000
2010,land-rover,range-rover-sport,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-05-06,8000000
2006,toyota,matrix,,foreign used,hatchbacks,blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,3,2020-06-13,1890000
2011,toyota,sienna,,foreign used,"buses, taxis and vans",grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-04-14,4990000
2016,toyota,highlander,56000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-29,10500000
2010,toyota,tundra,91000,foreign used,pickups,blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-29,8000000
2007,toyota,tacoma,103725,foreign used,pickups,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-30,5500000
2005,toyota,camry,,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-08-29,2000000
2010,mercedes-benz,gl-450,66,foreign used,4 wheel drives & suvs,maroon,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-29,9000000
2007,toyota,tacoma,89000,foreign used,pickups,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-29,5800000
2008,toyota,fj-cruiser,98000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-29,6000000
2008,lexus,is,72000,locally used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-29,3200000
2001,toyota,tacoma,83000,foreign used,pickups,red,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-29,3100000
2007,lexus,is,198000,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-29,3300000
2014,toyota,venza,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-08-29,9000000
2010,honda,accord,10000,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,37,2020-08-29,1500000
2002,toyota,land-cruiser,102458,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-08-30,1450000
2011,lexus,rx,642301,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-30,7800000
2014,toyota,sienna,56,locally used,"buses, taxis and vans",silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-08-29,4200000
2011,toyota,tundra,45440,foreign used,pickups,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-29,12500000
2012,toyota,tundra,34000,foreign used,pickups,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-29,14800000
2009,mercedes-benz,gl-450,22000,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-29,7600000
2014,land-rover,range-rover-vogue,45000,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-29,25700000
2014,land-rover,range-rover-vogue,45000,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-29,29500000
2003,mercedes-benz,c240,124571,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-08-29,1980000
2003,toyota,avensis,100000,locally used,"buses, taxis and vans",grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-08-29,1350000
2009,toyota,camry,81788,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-08-29,1600000
2005,mercedes-benz,c240,100000,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-08-29,2400000
2008,lexus,is,100000,locally used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-29,2400000
2018,mercedes-benz,gle-350,23000,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-29,19800000
2018,mercedes-benz,gle-350,22000,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-29,23500000
2014,toyota,highlander,23330,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-29,15500000
2011,toyota,corolla,78566,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-29,1700000
2008,lexus,rx,9865,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-20,4350000
2008,lexus,gs,9582,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-20,3650000
2007,toyota,camry,90312,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-08-28,2300000
2013,lexus,gs,40,locally used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-28,6400000
2005,volkswagen,lt,62527,foreign used,"buses, taxis and vans",green,4 wheel drive,diesel,lefthand drive,manual,cloth,3,0,0,2020-08-28,3800000
2013,toyota,highlander,54234,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-08,7600000
2012,toyota,highlander,667821,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-08,7500000
2017,toyota,highlander,57862,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-06,17500000
2009,toyota,fj-cruiser,886542,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-08,6400000
2014,toyota,hilux,65874,foreign used,"buses, taxis and vans",grey,4 wheel drive,diesel,lefthand drive,automatic,leather,4,0,0,2020-07-26,14500000
1988,mack,truck,125064,foreign used,trucks,yellow,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-08-06,11500000
2013,mercedes-benz,ml350,647765,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-06,11500000
2015,toyota,highlander,54678,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-06,14500000
2018,lexus,gx,52776,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-08-06,24000000
2018,honda,cr-v,45901,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-08-06,16500000
2011,lexus,rx,64782,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-23,6600000
2005,toyota,highlander,78564,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,8,2020-07-15,2900000
2010,toyota,tacoma,784456,foreign used,pickups,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-19,6700000
2005,toyota,highlander,67521,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,8,2020-07-15,2950000
2006,honda,odyssey,88542,foreign used,4 wheel drives & suvs,green,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,3,2020-08-19,2200000
2008,acura,mdx,98456,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-12,3400000
2011,toyota,corolla,92465,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-12,3400000
2012,toyota,4-runner,55324,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-14,12500000
2012,toyota,highlander,77564,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,8,2020-07-14,6200000
2007,toyota,land-cruiser,65220,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-07-07,7500000
2013,lexus,lx,65783,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-08-14,16500000
2008,toyota,tacoma,77546,foreign used,pickups,gold,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-14,6200000
2012,lexus,lx,76452,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-08-14,16500000
2010,toyota,sequoia,55468,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-06-19,10800000
2014,toyota,sequoia,556720,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-06-19,13800000
2010,toyota,tacoma,856220,foreign used,pickups,silver,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-19,6800000
2008,toyota,4-runner,653221,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-07-27,5200000
2008,acura,mdx,85234,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-12,3400000
2008,acura,mdx,76432,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-12,3400000
2005,lexus,es,72456,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-08-12,2950000
2005,lexus,es,77532,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-08-12,2700000
2008,acura,mdx,775420,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-07-12,2950000
2015,toyota,avalon,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,4,5,2020-06-10,8000000
2009,honda,pilot,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-08-11,3800000
2013,toyota,land-cruiser,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-06-24,40000000
2007,honda,pilot,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-08-08,2000000
2015,toyota,corolla,,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-07-09,4500000
2014,toyota,corolla,,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-07-11,4500000
2011,toyota,highlander,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-06-11,7000000
2010,toyota,highlander,,foreign used,4 wheel drives & suvs,dark grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-06-11,4550000
2010,toyota,highlander,,foreign used,4 wheel drives & suvs,dark grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-06-12,4550000
2006,honda,pilot,67000,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-06-12,2000000
2013,toyota,highlander,,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,8,2020-06-12,6500000
2013,lexus,gs,,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-12,10000000
2015,toyota,camry,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-06-12,6000000
2017,toyota,highlander,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-25,15000000
2005,toyota,camry,,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-08-29,1450000
2005,toyota,sienna,,locally used,"buses, taxis and vans",blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-08-29,1950000
2005,toyota,sienna,,locally used,"buses, taxis and vans",red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-08-29,1950000
2008,toyota,highlander,,locally used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-29,3500000
2005,lexus,rx,,locally used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-29,2300000
2013,toyota,corolla,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-29,4000000
2003,toyota,corolla,,foreign used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-29,2100000
2013,toyota,corolla,,foreign used,saloons,dark grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-29,4000000
2013,toyota,corolla,,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-29,3900000
2011,toyota,sequoia,,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-08-29,12500000
2005,toyota,corolla,,foreign used,saloons,green,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-29,2300000
2010,toyota,camry,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-29,3600000
2010,toyota,camry,,foreign used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-29,3700000
2003,toyota,sienna,,foreign used,"buses, taxis and vans",dark green,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-08-29,2100000
2003,toyota,sienna,,foreign used,"buses, taxis and vans",grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-08-29,2100000
2014,toyota,highlander,57400,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,8,2020-08-11,10600000
2009,toyota,corolla,43673,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-11,2700000
2014,ford,edge,76763,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-20,5500000
2005,lexus,es,76683,locally used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-08-28,1550000
2008,toyota,camry,83824,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-08-28,2850000
2011,toyota,camry,86482,locally used,saloons,green,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-28,2200000
2008,toyota,rav4,83264,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-08-28,3200000
2007,toyota,rav4,78206,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,7,2020-08-28,2950000
2010,toyota,corolla,95025,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-28,2900000
2004,toyota,corolla,85783,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-28,1980000
2004,toyota,corolla,79689,foreign used,saloons,blue,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,42,2020-08-28,1980000
2010,toyota,rav4,102742,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-08-28,4550000
2010,bmw,x6,85782,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-28,7300000
2012,toyota,sienna,65993,foreign used,"buses, taxis and vans",grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,4,2020-08-29,4350000
2012,hyundai,sonata,76721,foreign used,saloons,maroon,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-29,2850000
2010,toyota,camry,78834,locally used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,56,2020-08-29,1950000
2015,toyota,rav4,56732,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-08-29,6900000
2015,toyota,rav4,74892,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-08-29,7200000
2010,lexus,rx,75673,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-29,6300000
2008,lexus,es,87382,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-08-29,3400000
2010,toyota,venza,66832,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-08-29,6500000
2009,pontiac,vibe,76899,foreign used,hatchbacks,silver,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,2,2020-08-29,2450000
2015,toyota,venza,45672,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-08-29,7700000
2010,hyundai,santa-fe,76783,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,1,2020-08-29,3350000
2013,toyota,camry,75932,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-08-29,4350000
2016,porsche,macan,40289,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-29,27000000
2005,toyota,matrix,85773,foreign used,hatchbacks,blue,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,3,2020-08-29,1400000
2008,lexus,es,75893,locally used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-08-29,2650000
2017,mercedes-benz,e300,36547,foreign used,saloons,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-29,20000000
2008,lexus,rx,89000,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-29,3950000
2009,honda,civic,75993,locally used,saloons,grey,2 wheel drive,petrol,lefthand drive,automatic,cloth,4,5,19,2020-08-29,1100000
2012,toyota,sienna,75993,foreign used,"buses, taxis and vans",grey,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,4,4,2020-08-29,4800000
2018,mercedes-benz,glc,16738,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-29,19500000
2015,mercedes-benz,ml350,75923,foreign used,4 wheel drives & suvs,blue,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-29,13500000
2013,mercedes-benz,ml350,85782,foreign used,4 wheel drives & suvs,brown,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-29,9800000
2008,ford,edge,,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-08-29,2700000
2017,lexus,es,,foreign used,saloons,brown,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-06-21,19000000
2018,toyota,4-runner,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,7,2020-06-21,27000000
2020,toyota,fortuner,,brand new,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-21,29000000
2020,toyota,hiace,,brand new,"buses, taxis and vans",white,4 wheel drive,petrol,lefthand drive,manual,cloth,4,0,0,2020-06-21,34000000
2020,mercedes-benz,sprinter,,brand new,"buses, taxis and vans",dark blue,4 wheel drive,petrol,lefthand drive,manual,cloth,4,0,0,2020-06-21,40000000
2020,land-rover,range-rover-vogue,,brand new,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-21,135000000
2020,lexus,lx,,brand new,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-06-21,80000000
2020,toyota,land-cruiser,,brand new,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-06-21,70000000
2020,toyota,land-cruiser-prado,,brand new,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-21,38000000
2001,isuzu,rodeo,168056,locally used,4 wheel drives & suvs,green,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-22,950000
2010,toyota,venza,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-06-08,5500000
2007,toyota,camry,,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-06-08,2800000
2015,land-rover,range-rover-sport,41000,foreign used,4 wheel drives & suvs,brown,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-06-07,23000000
2010,lexus,rx,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,1,2020-06-08,6200000
2012,land-rover,range-rover-evoque,,foreign used,4 wheel drives & suvs,red,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-08,10000000
2015,toyota,corolla,,foreign used,saloons,red,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,42,2020-06-08,4800000
2019,toyota,land-cruiser-prado,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-24,28500000
2017,mercedes-benz,gle-43,24000,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-05,35000000
2017,mercedes-benz,gle-43,,foreign used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-08-06,35000000
2010,toyota,venza,97000,foreign used,4 wheel drives & suvs,grey,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-08-05,5900000
2016,lexus,gx,,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-06-09,17500000
2012,mercedes-benz,ml350,,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-06-09,10500000
2017,lexus,lx,27000,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-06-09,41000000
2014,land-rover,range-rover-sport,48000,locally used,4 wheel drives & suvs,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-08-05,18000000
2014,toyota,tundra,32000,foreign used,pickups,grey,4 wheel drive,petrol,lefthand drive,automatic,cloth,4,0,0,2020-08-06,12000000
2017,toyota,avalon,28000,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,4,5,2020-08-05,12000000
2003,volkswagen,lt,62848,foreign used,"buses, taxis and vans",white,4 wheel drive,diesel,lefthand drive,manual,cloth,3,0,0,2020-07-05,4000000
2011,toyota,venza,52526,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-07-05,6700000
2015,mercedes-benz,c300,526373,foreign used,saloons,white,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,2,2020-07-05,14000000
2008,toyota,dyna,6433,foreign used,trucks,white,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-11,5500000
2007,honda,cr-v,52552,foreign used,4 wheel drives & suvs,black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-11,3000000
2004,toyota,dyna,72525,foreign used,trucks,white,4 wheel drive,petrol,lefthand drive,manual,leather,2,0,0,2020-07-09,3500000
2010,toyota,hiace,736337,foreign used,"buses, taxis and vans",black,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-09,7000000
2007,lexus,es,62536,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-10,3300000
2015,land-rover,range-rover-sport,5432,foreign used,4 wheel drives & suvs,dark green,4 wheel drive,petrol,lefthand drive,automatic,leather,4,4,1,2020-07-04,20000000
2011,toyota,venza,45664,foreign used,4 wheel drives & suvs,silver,4 wheel drive,petrol,lefthand drive,automatic,leather,4,5,3,2020-07-04,6500000
2013,toyota,camry,75425,foreign used,saloons,black,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-07-21,4100000
2008,toyota,camry,6436,foreign used,saloons,gold,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,56,2020-07-21,2700000
2004,daf,95xf,54456,foreign used,trailers,white,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-21,12000000
2004,volkswagen,lt,62636,foreign used,"buses, taxis and vans",white,4 wheel drive,diesel,lefthand drive,manual,cloth,3,0,0,2020-07-21,2800000
2003,volkswagen,lt,62537,foreign used,"buses, taxis and vans",white,4 wheel drive,diesel,lefthand drive,manual,cloth,3,0,0,2020-07-21,2800000
2009,toyota,dyna,54325,foreign used,trucks,white,4 wheel drive,diesel,lefthand drive,manual,cloth,2,0,0,2020-07-11,5700000
2008,lexus,es,54466,foreign used,saloons,white,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-18,3800000
2006,toyota,dyna,6526,foreign used,trucks,yellow,4 wheel drive,diesel,lefthand drive,manual,cloth,4,0,0,2020-07-11,4500000
2007,lexus,es,75444,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-18,3800000
2013,mercedes-benz,ml350,635352,foreign used,4 wheel drives & suvs,gold,4 wheel drive,petrol,lefthand drive,automatic,leather,4,0,0,2020-07-11,13000000
2009,lexus,es,65536,foreign used,saloons,silver,2 wheel drive,petrol,lefthand drive,automatic,leather,4,5,6,2020-07-18,4100000
